"artifactName","packageName","dependentArtifactName","dependentPackageName","dependency","forwardToBackwardBalance","numberForward","numberBackward","Source Cypher File: Cyclic_Dependencies/Cyclic_Dependencies_Breakdown.cypher"
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","EventMessage<-NestingSpanFactory",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultEventBusSpanFactory$Builder->SpanFactory",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultEventProcessorSpanFactory$Builder->SpanFactory",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","EventProcessorSpanFactory->Span",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","AbstractEventBus$Builder->NoOpSpanFactory",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","AbstractEventBus$Builder->SpanFactory",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","TrackingEventProcessor$Builder->SpanFactory",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultEventBusSpanFactory->Span",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultEventBusSpanFactory->SpanFactory",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","SubscribingEventProcessor$Builder->SpanFactory",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","EventBusSpanFactory->Span",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultEventProcessorSpanFactory->NoOpSpanFactory$NoOpSpan",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultEventProcessorSpanFactory->Span",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultEventProcessorSpanFactory->SpanFactory",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","SimpleEventBus$Builder->SpanFactory",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","AbstractEventProcessor->Span",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","AbstractEventProcessor$Builder->SpanFactory",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","AbstractEventProcessor$Builder->NoOpSpanFactory",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","AbstractEventBus->Span",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.tracing","AbstractEventBus->SpanScope",0.9,19,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","QueryResponseMessage<-ConvertingResponseMessage",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","DefaultQueryGateway->ResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","GenericQueryMessage->ResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","QueryMessage->ResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","StreamingQueryMessage->ResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","GenericSubscriptionQueryMessage->ResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","SimpleQueryBus->ResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","SubscriptionQueryMessage->ResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","QuerySubscription->ResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","SimpleQueryUpdateEmitter->PublisherResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","SimpleQueryUpdateEmitter->MultipleInstancesResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","SimpleQueryUpdateEmitter->ResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","SimpleQueryUpdateEmitter->OptionalResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","QueryGateway->ResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","QueryGateway->ResponseTypes",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","GenericStreamingQueryMessage->ResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.messaging.responsetypes","GenericStreamingQueryMessage->PublisherResponseType",0.8823529411764706,16,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","QueryMessage<-SpanUtils",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","SimpleQueryBus$Builder->NoOpSpanFactory",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","SimpleQueryBus$Builder->SpanFactory",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultQueryBusSpanFactory->Span",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultQueryBusSpanFactory->SpanFactory",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultQueryBusSpanFactory$Builder->SpanFactory",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","SimpleQueryUpdateEmitter$Builder->NoOpSpanFactory",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","SimpleQueryUpdateEmitter$Builder->SpanFactory",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","SimpleQueryBus->Span",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","SimpleQueryBus->SpanScope",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultQueryUpdateEmitterSpanFactory$Builder->SpanFactory",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","QueryBusSpanFactory->Span",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultQueryUpdateEmitterSpanFactory->Span",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultQueryUpdateEmitterSpanFactory->SpanFactory",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","QueryUpdateEmitterSpanFactory->Span",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.queryhandling","axon-messaging-4.10.0","org.axonframework.tracing","SimpleQueryUpdateEmitter->Span",0.875,15,1,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","TrackingToken<-StreamableMessageSource",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","EventMessage<-Headers",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","DomainEventMessage<-Headers",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","TrackingEventProcessorConfiguration->StreamableMessageSource",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","ConcludesBatchParameterResolverFactory->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","GenericTrackedEventMessage->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","MultiStreamableMessageSource->StreamableMessageSource",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","TrackingEventProcessor->InterceptorChain",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","TrackingEventProcessor->StreamableMessageSource",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","TrackingEventProcessor$Builder->StreamableMessageSource",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","SequenceNumberParameterResolverFactory$SequenceNumberParameterResolver->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","StreamingEventProcessor->StreamableMessageSource",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","MultiStreamableMessageSource$Builder->StreamableMessageSource",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","EventMessageHandler->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","EventMessageHandler->MessageHandler",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","DomainEventMessage->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","AnnotationEventHandlerAdapter->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","GenericDomainEventMessage->GenericMessage",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","GenericDomainEventMessage->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","GenericDomainEventMessage->MetaData",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","DefaultEventBusSpanFactory->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","GenericEventMessage->MessageDecorator",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","GenericEventMessage->GenericMessage",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","GenericEventMessage->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","GenericEventMessage->MetaData",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","SubscribingEventProcessor$Builder->SubscribableMessageSource",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","GenericTrackedDomainEventMessage->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","SubscribingEventProcessor->SubscribableMessageSource",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","MultiStreamableMessageSource$IdentifiedStreamableMessageSource->StreamableMessageSource",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","EventProcessor->MessageHandlerInterceptor",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","EventProcessor->MessageHandlerInterceptorSupport",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","DefaultEventProcessorSpanFactory->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","TimestampParameterResolverFactory$TimestampParameterResolver->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","ReplayToken->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","AbstractEventProcessor->ResultMessage",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","AbstractEventProcessor->DefaultInterceptorChain",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","AbstractEventProcessor->MessageHandlerInterceptor",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","EventBus->SubscribableMessageSource",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","EventBus->MessageDispatchInterceptorSupport",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","EventMessage->Message",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging","AbstractEventBus->MessageDispatchInterceptor",0.8571428571428571,39,3,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","DomainEventMessage<-SourceIdParameterResolverFactory$SourceIdParameterResolver",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","DomainEventMessage<-AggregateTypeParameterResolverFactory$AggregateTypeParameterResolver",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","SimpleEventHandlerInvoker$Builder->ParameterResolverFactory",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","SimpleEventHandlerInvoker$Builder->HandlerDefinition",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","ConcludesBatchParameterResolverFactory->AbstractAnnotatedParameterResolverFactory",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","ConcludesBatchParameterResolverFactory->ParameterResolver",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","SequenceNumberParameterResolverFactory$SequenceNumberParameterResolver->ParameterResolver",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","EventHandler->MessageHandler",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","TrackingTokenParameterResolverFactory->ParameterResolverFactory",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","TrackingTokenParameterResolverFactory->ParameterResolver",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","AnnotationEventHandlerAdapter->AnnotatedHandlerInspector",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","AnnotationEventHandlerAdapter->ClasspathParameterResolverFactory",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","AnnotationEventHandlerAdapter->MessageHandlingMember",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","AnnotationEventHandlerAdapter->MessageHandlerInterceptorMemberChain",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","AnnotationEventHandlerAdapter->ParameterResolverFactory",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","AnnotationEventHandlerAdapter->ClasspathHandlerDefinition",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","AnnotationEventHandlerAdapter->HandlerDefinition",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver->ParameterResolver",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","AllowReplay->HasHandlerAttributes",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","TimestampParameterResolverFactory->ParameterResolver",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","TimestampParameterResolverFactory->AbstractAnnotatedParameterResolverFactory",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","TimestampParameterResolverFactory$TimestampParameterResolver->ParameterResolver",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","SequenceNumberParameterResolverFactory->ParameterResolver",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","SequenceNumberParameterResolverFactory->AbstractAnnotatedParameterResolverFactory",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.eventhandling","axon-messaging-4.10.0","org.axonframework.messaging.annotation","ResetHandler->MessageHandler",0.84,23,2,""
"axon-messaging-4.10.0","org.axonframework.deadline","axon-messaging-4.10.0","org.axonframework.tracing","DeadlineMessage<-SpanUtils",0.8,9,1,""
"axon-messaging-4.10.0","org.axonframework.deadline","axon-messaging-4.10.0","org.axonframework.tracing","SimpleDeadlineManager->Span",0.8,9,1,""
"axon-messaging-4.10.0","org.axonframework.deadline","axon-messaging-4.10.0","org.axonframework.tracing","SimpleDeadlineManager$Builder->NoOpSpanFactory",0.8,9,1,""
"axon-messaging-4.10.0","org.axonframework.deadline","axon-messaging-4.10.0","org.axonframework.tracing","SimpleDeadlineManager$Builder->SpanFactory",0.8,9,1,""
"axon-messaging-4.10.0","org.axonframework.deadline","axon-messaging-4.10.0","org.axonframework.tracing","SimpleDeadlineManager$DeadlineTask->SpanScope",0.8,9,1,""
"axon-messaging-4.10.0","org.axonframework.deadline","axon-messaging-4.10.0","org.axonframework.tracing","SimpleDeadlineManager$DeadlineTask->Span",0.8,9,1,""
"axon-messaging-4.10.0","org.axonframework.deadline","axon-messaging-4.10.0","org.axonframework.tracing","DeadlineManagerSpanFactory->Span",0.8,9,1,""
"axon-messaging-4.10.0","org.axonframework.deadline","axon-messaging-4.10.0","org.axonframework.tracing","DefaultDeadlineManagerSpanFactory->Span",0.8,9,1,""
"axon-messaging-4.10.0","org.axonframework.deadline","axon-messaging-4.10.0","org.axonframework.tracing","DefaultDeadlineManagerSpanFactory->SpanFactory",0.8,9,1,""
"axon-messaging-4.10.0","org.axonframework.deadline","axon-messaging-4.10.0","org.axonframework.tracing","DefaultDeadlineManagerSpanFactory$Builder->SpanFactory",0.8,9,1,""
"axon-messaging-4.10.0","org.axonframework.commandhandling","axon-messaging-4.10.0","org.axonframework.tracing","CommandMessage<-SpanUtils",0.7777777777777778,8,1,""
"axon-messaging-4.10.0","org.axonframework.commandhandling","axon-messaging-4.10.0","org.axonframework.tracing","SimpleCommandBus->Span",0.7777777777777778,8,1,""
"axon-messaging-4.10.0","org.axonframework.commandhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultCommandBusSpanFactory$Builder->SpanFactory",0.7777777777777778,8,1,""
"axon-messaging-4.10.0","org.axonframework.commandhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultCommandBusSpanFactory->Span",0.7777777777777778,8,1,""
"axon-messaging-4.10.0","org.axonframework.commandhandling","axon-messaging-4.10.0","org.axonframework.tracing","DefaultCommandBusSpanFactory->SpanFactory",0.7777777777777778,8,1,""
"axon-messaging-4.10.0","org.axonframework.commandhandling","axon-messaging-4.10.0","org.axonframework.tracing","AsynchronousCommandBus$Builder->SpanFactory",0.7777777777777778,8,1,""
"axon-messaging-4.10.0","org.axonframework.commandhandling","axon-messaging-4.10.0","org.axonframework.tracing","SimpleCommandBus$Builder->NoOpSpanFactory",0.7777777777777778,8,1,""
